PC1,PC2,Label
-1.1656840776729236,0.1275048515752173,Normal
-0.5590346923070474,-1.0184895988758407,Normal
0.2374927134779312,-0.7887007757840439,Normal
0.24599347280317418,0.2392131450806005,Normal
-1.144196050414262,0.7447974681665362,Normal
0.6867364587626763,0.015190849871418895,Normal
2.381964642158645,0.3433777262516011,Normal
0.12504479965680285,-0.4226044833734041,Normal
-2.2126283206989767,-0.4078771952184671,Normal
-0.6359530109959489,1.0860357105531446,Normal
-0.20055183427359086,-0.901021646458432,Normal
1.1815837951258574,0.08032812169529492,Normal
-1.2021509013796448,-0.15132379573983512,Normal
-0.30535198619860937,1.9005637555926158,Normal
1.1701584529671623,1.7203376917799493,Normal
0.5298047682319815,-0.5059325446635389,Normal
1.6200131144019017,0.6425151014944355,Normal
0.3800783659065642,0.056444243353175064,Normal
0.20014131574077587,0.8033821982150807,Normal
0.14747950518879427,1.4905463474175054,Normal
0.059938281720442306,-0.9951127211755527,Normal
1.187096435732048,-0.03987948548815044,Normal
-1.4292543575308214,-0.00867436143915782,Normal
-0.1407095914148416,0.3466556148355042,Normal
-1.0823910579488487,0.9343283260815359,Normal
0.13845004560791666,-0.0033645518117705942,Normal
1.2375496020367627,1.084088925473731,Normal
-0.8302664603610983,-0.10398124789146834,Normal
0.35963829078312975,-0.7188424771935222,Normal
0.41595899607919007,1.6814696954350876,Normal
0.9832327611448113,0.049853963845216606,Normal
-1.3021640494537865,-0.08361600625718564,Normal
3.190277823759296,0.09066409958859763,Normal
-0.41693175937212407,0.7206080729003459,Normal
-0.05667093412369647,1.2606511444795203,Normal
0.8386031982197518,-0.488825996236784,Normal
2.95748226083255,-0.026229678430695347,Normal
1.8241161367305763,-0.3129662196428472,Normal
-3.5526796865039656,-0.5313050914587111,Normal
0.35062875876248534,2.632692954312924,Normal
0.10707857565360734,1.913574842780438,Normal
-0.062184238181031394,0.5594522738378154,Normal
0.8631656323266501,-0.8022691493194696,Normal
-0.2763270633736181,-0.4672625467081251,Normal
2.7583232326990736,-2.098125343016009,Normal
-1.0809687453535375,-0.14833118487210933,Normal
1.3503820982578054,-0.37900745754469706,Normal
0.6994385526425483,1.3393565298637968,Normal
1.1354377965838094,0.8743194421315202,Normal
-2.557431333972848,-0.4494885964088318,Normal
1.0655968097399742,1.2523010882182553,Normal
-1.235372245745079,-1.154970860284668,Normal
0.12788241396634373,0.44714590814424554,Normal
-1.2971309105610125,1.3473298038125299,Normal
-0.9294541578855153,-0.3499702461039907,Normal
1.0744643418603228,0.7392001270573385,Normal
1.1875973628256238,-2.2757352927913135,Normal
-1.0122210468093404,0.5524524206453333,Normal
2.4216734493104277,-3.1985609698561848,Normal
1.1633639150039843,-0.5719735121477361,Normal
-0.49885871360490613,1.1961264562120444,Normal
-2.171635860032751,0.9701132266357003,Normal
0.15797748051875132,-0.9889742362074232,Normal
-1.5012360464926031,1.2667056659345208,Normal
0.34578280503944026,0.13234920685221935,Normal
-0.7737682453104244,0.36236724274815935,Normal
-0.7855157912539694,-0.6811723709217005,Normal
-1.7368413407542191,0.1612290087579488,Normal
-1.2652318333584938,-1.1129431097351934,Normal
-0.48829580431484165,0.06843726054638032,Normal
0.5926929975725187,-0.10276167757469039,Normal
-1.7815283968285487,0.6205406788923484,Normal
1.0155341527989121,-0.15326527093511513,Normal
-1.1755557446973564,0.05245935323730324,Normal
-1.341528930631953,-0.5109004842888697,Normal
-1.6873312941916507,-0.6526467909355257,Normal
-2.0607101124769964,-0.29955086892565425,Normal
1.7260957434106203,1.2527158202258328,Normal
-1.0417690098065027,-0.4368761061003387,Normal
-1.1911967965387333,-1.3467864106516794,Normal
1.515722331599792,0.5679981048355918,Normal
-0.8737059649616139,0.0577036016965105,Normal
-0.3063151746590196,-1.24253119556544,Normal
-1.5940806323279217,-0.4986240125971964,Normal
0.6032764565469927,0.5143686380588449,Normal
3.249241619210574,-1.0801661725450629,Normal
-1.0573362683106682,-0.5449628316830033,Normal
-1.1178950171058364,0.9736033566332551,Normal
0.14133967567450909,0.7386853526916343,Normal
1.776204155567088,-0.6702395332916694,Normal
0.5163886153746339,-0.4602163399389052,Normal
0.2506479556878709,0.49771205458087037,Normal
1.5931794957337742,-1.3005251470687962,Normal
-0.21311049483388325,0.680526162118512,Normal
-0.0012458483658060078,-0.17930740143649507,Normal
0.8313406504354195,2.8713395041142715,Normal
0.176204204928484,-0.17184352157743932,Normal
0.2555433508363333,-0.6396844944883852,Normal
1.8180216556413862,-0.9924999359886411,Normal
-0.2977270182344159,0.942988531860944,Normal
-0.7893428861703645,-0.6890416518727663,Normal
0.7139732257670811,-0.17279925121517156,Normal
-1.2151519679537641,-0.5793635121284813,Normal
0.8319650553036497,0.1379123130205991,Normal
-0.6944884064602694,1.4471760782018455,Normal
-0.9916692656437511,-0.5181527544476194,Normal
1.2118014794273313,-0.49252934339653676,Normal
-1.6346577327362533,0.6769420614833254,Normal
0.17386249428309478,-1.0843780127808902,Normal
0.8789753941834412,-1.4855972981366496,Normal
0.15280548941347644,-0.27165740554417167,Normal
0.3247597869547764,0.526850515192929,Normal
