x,y,label
7.166058,-6.7360606,Normal
-24.005934,29.169231,Normal
-44.49691,15.092866,Normal
-34.13942,-20.183458,Normal
-34.242756,-1.1644915,Normal
32.573883,22.234098,Normal
14.715777,-15.461146,Normal
4.7914944,-37.167538,Normal
23.375368,6.10315,Normal
-28.523977,19.914007,Normal
-33.803253,23.641954,Normal
-10.43786,-15.483274,Normal
22.598507,16.31861,Normal
-2.192099,45.4677,Normal
-24.91211,23.344606,Normal
-20.906443,-21.918896,Normal
-0.07250876,-39.76979,Normal
23.481876,-27.447035,Normal
-11.353094,32.189507,Normal
-41.334568,2.190525,Normal
26.553905,-31.037882,Normal
45.65506,9.173954,Normal
-2.4220378,38.86852,Normal
-23.119535,1.9385252,Normal
-47.736942,-8.758311,Normal
14.433289,-0.8062215,Normal
6.958191,-13.803306,Normal
23.143803,32.404385,Normal
14.49476,-1.194463,Normal
32.6388,-32.07165,Normal
-5.2712584,33.798374,Normal
12.480647,-25.662699,Normal
40.618862,1.4005537,Normal
3.471133,24.267483,Normal
36.510674,-13.222828,Normal
-39.469257,-26.33266,Normal
42.592022,-16.424574,Normal
-36.422913,-1.8312826,Normal
-6.0990877,-16.235674,Normal
-24.496597,-25.99571,Normal
-42.546955,9.537638,Normal
-6.035196,19.338379,Normal
22.033333,-28.984783,Normal
13.473196,33.95097,Normal
-16.260298,-8.172282,Normal
-4.261515,27.450876,Normal
13.805532,9.187844,Normal
-26.563318,22.669855,Normal
10.401254,29.553156,Normal
8.059542,-37.999756,Normal
-38.317028,-10.256073,Normal
-16.764877,-28.217148,Normal
-7.611186,24.310476,Normal
-11.753665,33.81576,Normal
-6.002866,26.071,Normal
35.296173,-1.0370764,Normal
13.050119,-29.66613,Normal
-4.426974,47.641838,Normal
2.9404533,15.293131,Normal
30.399567,29.016663,Normal
48.417496,10.24281,Normal
10.089346,-14.299555,Normal
-21.978945,-16.422327,Normal
37.265675,10.931694,Normal
39.97426,16.414976,Normal
-29.046696,-17.27976,Normal
27.517204,-12.460929,Normal
-15.869679,-6.77095,Normal
-15.547339,36.25432,Normal
-38.73455,-15.409014,Normal
-9.244156,-3.7928596,Normal
-23.319597,-21.761957,Normal
45.566406,-14.324544,Normal
14.663018,26.0719,Anomaly
43.438698,-15.383788,Normal
32.39144,-3.9566247,Normal
-34.24838,-23.583664,Normal
-41.31709,18.902237,Normal
-45.627373,12.206997,Normal
9.10614,-15.659228,Normal
24.90192,-24.794975,Normal
37.78618,12.912605,Normal
26.836237,-31.713196,Normal
42.524998,-6.8484993,Normal
-1.1619883,-34.381817,Normal
12.538311,33.904224,Normal
1.4405057,-40.00167,Normal
-38.49579,-16.710989,Normal
40.62515,8.49024,Normal
8.888296,-35.564896,Normal
-43.883965,-36.066822,Anomaly
2.5140586,-33.00602,Normal
-4.918005,-12.815109,Normal
-21.396996,25.098312,Normal
11.082321,7.4087462,Normal
-33.7357,8.467498,Normal
-20.827501,-22.425747,Normal
-33.353573,12.171002,Normal
50.522533,11.196512,Normal
-42.724148,-27.060507,Anomaly
-14.334583,-13.089688,Normal
21.51721,32.966953,Anomaly
14.503368,11.538778,Normal
47.24412,7.8776197,Normal
37.61019,21.039467,Normal
35.839066,13.648998,Normal
9.777542,-13.956497,Normal
-22.729416,-12.326287,Normal
26.210772,34.26552,Normal
-14.651953,-16.328594,Normal
45.788246,-15.640387,Normal
-3.543642,-1.3913907,Normal
-17.590137,4.517777,Normal
16.25692,-9.833595,Normal
-42.569614,-32.682373,Normal
2.6790245,-12.128032,Normal
-35.745647,-32.65346,Normal
23.634073,-11.733283,Normal
-35.137817,3.5085523,Normal
37.378902,-11.2292185,Normal
47.254326,6.0354395,Normal
-21.19441,31.32745,Normal
-18.545435,34.145832,Normal
6.181219,-13.700739,Normal
34.456253,0.83286107,Normal
43.916042,9.209,Normal
-3.0346408,-4.583195,Normal
-23.034096,28.449963,Normal
0.42807305,10.869018,Normal
-27.924955,20.023243,Normal
-18.329071,-14.641434,Normal
-6.122909,28.03412,Normal
-28.854284,14.49983,Normal
-11.36437,34.449593,Normal
-31.541012,-6.531078,Normal
-30.588587,-19.519938,Normal
15.671168,-0.55050147,Normal
-19.643354,28.788902,Normal
-8.469867,-1.7785071,Normal
27.314543,19.877357,Normal
-20.38901,-35.559593,Normal
-7.6100416,-32.155857,Normal
-36.287605,-8.893885,Normal
1.2215319,-20.627941,Normal
9.657249,20.950375,Normal
-1.9566671,44.297657,Normal
40.213898,16.05366,Normal
-0.7580264,22.023268,Normal
14.678346,35.854893,Normal
-39.368275,-33.840897,Normal
-34.812218,14.014476,Normal
-34.661594,6.054023,Normal
32.797787,19.762049,Normal
36.73701,-12.097714,Normal
-21.268251,31.13358,Normal
36.31433,-12.880309,Normal
37.137215,11.893406,Normal
6.9730163,23.387646,Normal
-30.263523,-26.518053,Normal
-12.769259,-0.037985694,Normal
39.04415,0.63354397,Normal
29.152752,-22.106655,Normal
-13.535463,15.518024,Normal
-41.00212,-1.6201327,Normal
-42.183292,-36.585064,Normal
6.4593616,-10.842968,Normal
-30.59521,1.9076352,Normal
8.475774,-5.954107,Normal
21.099236,21.069296,Normal
-31.236914,-27.60572,Normal
16.591324,-30.779749,Normal
10.377202,-13.006809,Normal
42.757954,-2.3561864,Normal
43.26906,10.983076,Normal
-16.81971,-27.327728,Normal
28.92113,-11.859164,Normal
36.26299,-8.872593,Normal
25.748547,13.644153,Normal
20.079369,30.397852,Normal
13.345703,36.567825,Normal
-37.01542,-3.9405951,Normal
